track_id, year, month, day, hour, i, lon, lat, slp, wind, orog
7, 2020, 1, 17, 18, 651764, 138.164062, -12.788634, 9.972272e+04, 1.867424e+01, 0.000000e+00
7, 2020, 1, 18, 0, 651766, 137.988281, -12.635677, 9.894063e+04, 2.417673e+01, 0.000000e+00
7, 2020, 1, 18, 6, 651764, 138.164062, -12.788634, 9.869073e+04, 2.502963e+01, 0.000000e+00
7, 2020, 1, 18, 12, 651742, 138.339844, -12.941685, 9.795816e+04, 2.958496e+01, 0.000000e+00
7, 2020, 1, 18, 18, 651743, 138.515625, -12.788634, 9.724069e+04, 3.245020e+01, 0.000000e+00
7, 2020, 1, 19, 0, 651731, 138.515625, -13.401405, 9.597273e+04, 3.917825e+01, 0.000000e+00
7, 2020, 1, 19, 6, 651729, 138.691406, -13.554840, 9.513909e+04, 4.508148e+01, 0.000000e+00
7, 2020, 1, 19, 12, 651642, 138.691406, -13.862006, 9.432179e+04, 4.581551e+01, 0.000000e+00
7, 2020, 1, 19, 18, 651626, 137.988281, -14.477572, 9.384365e+04, 4.546371e+01, 0.000000e+00
7, 2020, 1, 20, 0, 651672, 136.757812, -14.631727, 9.323123e+04, 5.672430e+01, 0.000000e+00
7, 2020, 1, 20, 6, 651517, 135.175781, -14.785991, 9.519647e+04, 4.018170e+01, 1.385176e+01
7, 2020, 1, 20, 12, 651843, 133.593750, -15.249446, 9.841923e+04, 1.810211e+01, 1.418102e+02
7, 2020, 1, 20, 18, 651821, 131.660156, -15.404157, 9.921906e+04, 1.578421e+01, 2.205900e+02
7, 2020, 1, 21, 0, 649179, 129.726562, -15.558983, 9.966488e+04, 1.431015e+01, 1.058816e+02
7, 2020, 1, 21, 6, 650560, 127.968750, -15.558983, 9.968435e+04, 1.107251e+01, 3.945949e+01
7, 2020, 1, 21, 12, 650361, 124.980469, -16.334890, 9.990891e+04, 1.170263e+01, 1.638552e+02
7, 2020, 1, 21, 18, 650440, 123.398438, -16.490437, 9.959734e+04, 1.494309e+01, 0.000000e+00
7, 2020, 1, 22, 0, 650386, 122.871094, -17.270076, 9.946493e+04, 1.773862e+01, 1.080809e+02
7, 2020, 1, 22, 6, 649631, 120.234375, -18.997211, 9.931762e+04, 2.025266e+01, 0.000000e+00
7, 2020, 1, 22, 12, 650019, 117.421875, -18.367178, 9.923020e+04, 1.834369e+01, 0.000000e+00
7, 2020, 1, 22, 18, 649841, 116.894531, -19.155090, 9.911000e+04, 2.207962e+01, 0.000000e+00
7, 2020, 1, 23, 0, 649765, 115.136719, -20.742467, 9.920270e+04, 2.334428e+01, 0.000000e+00
7, 2020, 1, 23, 6, 638832, 113.906250, -21.863542, 9.922324e+04, 1.869073e+01, 1.241991e+01
7, 2020, 1, 23, 12, 638778, 111.972656, -22.669705, 9.864659e+04, 2.122847e+01, 0.000000e+00
7, 2020, 1, 23, 18, 638673, 110.566406, -23.643414, 9.861930e+04, 2.052923e+01, 0.000000e+00
7, 2020, 1, 24, 0, 638656, 109.687500, -24.460396, 9.891515e+04, 1.805639e+01, 0.000000e+00
7, 2020, 1, 24, 6, 638520, 109.335938, -25.447839, 9.917513e+04, 1.838051e+01, 0.000000e+00
7, 2020, 1, 24, 12, 638490, 109.863281, -25.944591, 9.936969e+04, 1.881867e+01, 0.000000e+00
7, 2020, 1, 24, 18, 638138, 110.566406, -26.610213, 9.941600e+04, 1.743561e+01, 0.000000e+00
7, 2020, 1, 25, 0, 638108, 111.796875, -27.111977, 9.975591e+04, 1.663125e+01, 0.000000e+00
7, 2020, 1, 25, 6, 638056, 112.851562, -27.447738, 9.990659e+04, 1.349528e+01, 0.000000e+00
7, 2020, 1, 25, 12, 638073, 113.730469, -26.610213, 1.001566e+05, 1.513583e+01, 1.243854e+01
7, 2020, 1, 26, 12, 649249, 117.597656, -23.643414, 1.003676e+05, 7.765155e+00, 3.095696e+02
7, 2020, 1, 26, 18, 649668, 121.289062, -18.997211, 1.002079e+05, 1.245775e+01, 5.843566e-02
7, 2020, 1, 27, 0, 649677, 121.113281, -18.524468, 1.001787e+05, 1.364177e+01, 0.000000e+00
7, 2020, 1, 27, 6, 649623, 120.585938, -19.313119, 1.000410e+05, 1.421696e+01, 0.000000e+00
7, 2020, 1, 27, 12, 649619, 120.234375, -19.629639, 9.975392e+04, 1.288141e+01, 0.000000e+00
7, 2020, 1, 27, 18, 649439, 118.828125, -20.264566, 9.994395e+04, 1.563393e+01, 6.004154e+00
7, 2020, 1, 28, 0, 649610, 119.003906, -20.105594, 9.966107e+04, 1.908901e+01, 2.719800e+00
7, 2020, 1, 28, 6, 649442, 117.246094, -21.061906, 9.989508e+04, 1.789564e+01, 1.027767e+02
