,track_id, year, month, day, hour, i, j, lon, lat, slp, zs, wind10
148392,6038,2020,12,17,0,779,476,194.75,-29.0,97793.06,-194.7395,24.25918
148393,6038,2020,12,17,6,779,484,194.75,-31.0,97883.69,-187.8934,26.88185
148394,6038,2020,12,17,12,778,488,194.5,-32.0,97944.88,-180.4353,23.29428
148395,6038,2020,12,17,18,779,487,194.75,-31.75,98430.88,-138.2593,21.47938
148396,6038,2020,12,18,0,783,484,195.75,-31.0,98887.56,-96.95862,19.57477
148397,6038,2020,12,19,0,812,484,203.0,-31.0,98944.12,-91.72736,18.09633
148398,6038,2020,12,19,6,815,485,203.75,-31.25,99072.5,-80.65261,17.60058
148399,6038,2020,12,19,12,818,486,204.5,-31.5,99123.19,-75.57896,17.66524
148400,6038,2020,12,19,18,819,489,204.75,-32.25,99236.94,-65.88474,16.3894
148401,6038,2020,12,20,0,821,493,205.25,-33.25,99366.12,-54.92327,15.76926
148402,6038,2020,12,20,6,821,499,205.25,-34.75,99612.88,-33.44129,16.07309
148403,6038,2020,12,20,12,820,506,205.0,-36.5,99597.5,-34.43281,14.91185
148404,6038,2020,12,20,18,818,512,204.5,-38.0,99843.19,-13.87567,13.64719
148405,6038,2020,12,21,0,817,517,204.25,-39.25,99892.44,-9.055004,14.19871
148406,6038,2020,12,21,6,818,521,204.5,-40.25,99967.19,-2.942927,14.49311
148407,6039,2020,12,20,0,498,425,124.5,-16.25,99787.88,-19.16895,15.66084
148408,6039,2020,12,20,6,501,432,125.25,-18.0,99501.88,-43.26545,11.40551
148409,6039,2020,12,20,12,500,434,125.0,-18.5,99671.75,-28.99193,8.917877
148410,6039,2020,12,20,18,502,433,125.5,-18.25,99501.44,-43.46283,11.51821
148411,6039,2020,12,21,0,506,432,126.5,-18.0,99706.94,-25.6707,10.31731
148412,6039,2020,12,21,6,511,434,127.75,-18.5,99495.69,-44.08717,11.48881
148413,6039,2020,12,21,12,514,431,128.5,-17.75,99878.44,-10.8437,13.15216
148414,6039,2020,12,21,18,515,431,128.75,-17.75,99593.25,-35.85149,15.11871
148415,6039,2020,12,22,0,515,429,128.75,-17.25,99941.12,-5.183247,12.96714
148416,6039,2020,12,22,6,515,429,128.75,-17.25,99835.5,-14.38503,15.09761
148417,6039,2020,12,22,12,515,428,128.75,-17.0,100192.1,16.43532,11.26121
148418,6039,2020,12,22,18,514,427,128.5,-16.75,100072.4,6.308534,9.167223
148419,6039,2020,12,23,0,513,422,128.25,-15.5,100389.4,33.6491,7.478719
148420,6040,2020,12,22,0,250,413,62.5,-13.25,100395.1,34.94162,12.91426
148421,6040,2020,12,22,6,247,420,61.75,-15.0,100576.5,50.56145,15.43897
148422,6040,2020,12,22,12,244,416,61.0,-14.0,100268.6,23.67283,13.58654
148423,6040,2020,12,22,18,246,423,61.5,-15.75,100502.9,44.02515,16.16714
148424,6040,2020,12,23,0,242,419,60.5,-14.75,100237.7,21.16184,15.9024
148425,6040,2020,12,23,6,242,416,60.5,-14.0,100361.8,32.01612,13.42872
148426,6040,2020,12,23,12,244,417,61.0,-14.25,100109.3,9.719285,14.00713
148427,6040,2020,12,23,18,239,420,59.75,-15.0,100258.5,22.50155,17.74966
148428,6040,2020,12,24,0,239,418,59.75,-14.5,100086.4,7.572789,14.295
148429,6040,2020,12,24,6,236,421,59.0,-15.25,100209.4,18.42129,16.65993
148430,6040,2020,12,24,12,233,421,58.25,-15.25,99947.25,-4.581183,15.21589
148431,6040,2020,12,24,18,230,422,57.5,-15.5,100254.0,22.31978,16.17051
148432,6040,2020,12,25,0,225,425,56.25,-16.25,99956.19,-3.967173,16.54403
148433,6040,2020,12,25,6,222,425,55.5,-16.25,100128.5,10.81167,16.42876
148434,6040,2020,12,25,12,218,426,54.5,-16.5,99939.94,-5.597365,16.8429
148435,6040,2020,12,25,18,214,425,53.5,-16.25,100266.6,23.41998,14.99655
148436,6040,2020,12,26,0,212,424,53.0,-16.0,100129.7,11.21185,13.76457
148437,6040,2020,12,26,6,207,428,51.75,-17.0,100092.4,10.23952,18.2295
148438,6040,2020,12,26,12,203,427,50.75,-16.75,100079.4,6.596027,15.4395
148439,6040,2020,12,26,18,201,427,50.25,-16.75,100146.9,12.45023,15.26469
148440,6040,2020,12,27,0,199,428,49.75,-17.0,100125.6,12.23281,15.7826
148441,6040,2020,12,27,18,181,438,45.25,-19.5,100530.5,45.56734,8.905537
148442,6040,2020,12,28,6,173,442,43.25,-20.5,100659.2,57.76033,14.55771
148443,6040,2020,12,28,12,170,441,42.5,-20.25,100373.7,32.69254,13.43202
148444,6040,2020,12,28,18,167,440,41.75,-20.0,100295.8,25.09009,15.09385
148445,6040,2020,12,29,0,164,439,41.0,-19.75,99887.81,-10.46039,16.79301
148446,6040,2020,12,29,6,159,439,39.75,-19.75,99861.62,-13.74997,18.80487
148447,6040,2020,12,29,12,154,438,38.5,-19.5,99467.12,-45.58006,18.59836
148448,6040,2020,12,29,18,150,438,37.5,-19.5,99656.12,-30.23551,19.5233
148449,6040,2020,12,30,0,143,438,35.75,-19.5,99488.38,-44.1063,18.94166
148450,6040,2020,12,30,6,137,438,34.25,-19.5,99777.75,-18.80487,16.52366
148451,6040,2020,12,30,12,130,438,32.5,-19.5,100214.2,17.4964,9.356612
148452,6041,2020,12,29,12,349,409,87.25,-12.25,100336.1,29.67478,12.74086
148453,6041,2020,12,29,18,347,410,86.75,-12.5,100280.1,24.24971,15.715
148454,6041,2020,12,30,0,348,408,87.0,-12.0,100303.1,26.71428,13.03202
148455,6041,2020,12,30,18,344,413,86.0,-13.25,100494.9,43.43889,15.8582
148456,6041,2020,12,31,0,338,414,84.5,-13.5,100179.6,15.79025,16.46894
148457,6041,2020,12,31,6,339,415,84.75,-13.75,100267.9,23.71902,16.37868
148458,6041,2020,12,31,12,338,415,84.5,-13.75,99944.75,-5.37836,15.55881
148459,6041,2020,12,31,18,335,415,83.75,-13.75,100216.2,18.69505,14.7229
148460,6041,2021,1,1,0,333,415,83.25,-13.75,100122.4,10.76827,14.57156
148461,6041,2021,1,1,6,330,416,82.5,-14.0,100323.2,28.34639,14.70599
148462,6041,2021,1,1,12,326,417,81.5,-14.25,100186.4,16.47872,13.31268
148463,6041,2021,1,1,18,323,419,80.75,-14.75,100314.9,28.10509,15.25147
148464,6041,2021,1,2,0,317,420,79.25,-15.0,100067.1,5.959719,15.07208
148465,6041,2021,1,2,6,315,419,78.75,-14.75,100185.2,16.61809,16.16124
148466,6041,2021,1,2,12,313,420,78.25,-15.0,100079.5,7.122834,15.25192
148467,6041,2021,1,2,18,311,421,77.75,-15.25,100180.2,15.85364,14.59305
148468,6041,2021,1,3,0,309,423,77.25,-15.75,99861.38,-13.27095,16.61896
148469,6041,2021,1,3,6,295,407,73.75,-11.75,99731.94,-24.29719,19.20391
148470,6041,2021,1,3,12,299,409,74.75,-12.25,99574.44,-36.87962,18.32249
148471,6041,2021,1,3,18,305,414,76.25,-13.5,99853.06,-13.10007,15.938
148472,6041,2021,1,4,0,305,419,76.25,-14.75,99823.06,-15.01816,12.97382
148473,6041,2021,1,4,6,303,419,75.75,-14.75,99619.56,-33.15574,16.88079
148474,6041,2021,1,4,12,304,420,76.0,-15.0,99587.81,-35.76946,15.2752
148475,6041,2021,1,4,18,304,420,76.0,-15.0,99610.25,-34.1978,16.43593
148476,6041,2021,1,5,0,308,422,77.0,-15.5,99487.25,-45.10892,14.85492
148477,6041,2021,1,5,6,308,424,77.0,-16.0,99726.94,-24.02904,15.78026
148478,6041,2021,1,5,12,308,425,77.0,-16.25,99612.88,-33.8474,16.33823
148479,6041,2021,1,5,18,306,425,76.5,-16.25,99916.12,-7.295648,16.95672
148480,6041,2021,1,6,0,305,425,76.25,-16.25,99774.38,-19.66026,16.26546
148481,6041,2021,1,6,6,302,424,75.5,-16.0,99969.5,-2.862094,14.90219
148482,6041,2021,1,6,12,299,425,74.75,-16.25,99886.69,-9.885107,13.81656
148483,6041,2021,1,6,18,295,425,73.75,-16.25,100108.2,9.510982,14.79868
148484,6041,2021,1,7,12,282,425,70.5,-16.25,99675.44,-28.26867,15.00553
148485,6041,2021,1,7,18,278,427,69.5,-16.75,99900.06,-8.727367,15.74279
148486,6041,2021,1,8,6,262,425,65.5,-16.25,100011.4,0.8036979,14.17928
148487,6041,2021,1,8,12,261,424,65.25,-16.0,99890.19,-9.524296,9.89026
148488,6041,2021,1,8,18,261,426,65.25,-16.5,100259.6,23.04894,10.63584
148489,6041,2021,1,9,0,259,427,64.75,-16.75,100044.7,3.945123,10.10377
148490,6041,2021,1,9,6,254,429,63.5,-17.25,100296.5,26.24079,10.97706
148491,6041,2021,1,9,12,251,432,62.75,-18.0,100181.5,16.108,9.811148
148492,6041,2021,1,9,18,248,433,62.0,-18.25,100425.6,37.58138,11.91122
148493,6041,2021,1,10,0,246,435,61.5,-18.75,100265.9,23.45188,12.20089
148494,6041,2021,1,10,6,243,436,60.75,-19.0,100471.9,41.75827,11.00976
148495,6041,2021,1,10,12,240,437,60.0,-19.25,100305.5,27.08893,11.1844
148496,6041,2021,1,10,18,236,438,59.0,-19.5,100637.3,56.22626,10.43131
148497,6041,2021,1,11,6,231,439,57.75,-19.75,100738.2,65.21429,10.65453
148498,6042,2020,12,29,18,285,405,71.25,-11.25,100689.6,60.00404,9.698919
148499,6042,2020,12,30,0,288,406,72.0,-11.5,100435.1,38.42427,10.56067
148500,6042,2020,12,30,6,289,407,72.25,-11.75,100621.8,54.95914,11.38836
148501,6042,2020,12,30,12,290,408,72.5,-12.0,100366.9,32.36642,10.24886
148502,6042,2020,12,30,18,289,408,72.25,-12.0,100609.6,53.74725,14.5991
148503,6042,2020,12,31,0,289,409,72.25,-12.25,100306.3,27.1562,14.78535
148504,6042,2020,12,31,6,289,408,72.25,-12.0,100345.1,30.44685,13.82773
148505,6042,2020,12,31,12,291,408,72.75,-12.0,100178.8,15.41675,13.12468
148506,6042,2020,12,31,18,291,408,72.75,-12.0,100413.9,36.55947,14.63933
148507,6042,2021,1,1,0,292,408,73.0,-12.0,100225.4,19.81516,11.74335
148508,6042,2021,1,1,6,290,409,72.5,-12.25,100280.0,24.49828,14.88024
148509,6042,2021,1,1,12,288,407,72.0,-11.75,99891.94,-9.336773,14.35189
148510,6042,2021,1,1,18,287,404,71.75,-11.0,100107.6,8.99194,15.57977
148511,6042,2021,1,2,0,288,403,72.0,-10.75,99805.12,-16.77219,15.1203
148512,6042,2021,1,2,6,289,404,72.25,-11.0,99965.44,-3.565399,17.38362
148513,6042,2021,1,2,12,289,405,72.25,-11.25,99810.0,-16.8578,14.88915
148514,6042,2021,1,2,18,291,405,72.75,-11.25,99893.75,-10.44606,17.88894
148515,6042,2021,1,3,0,291,406,72.75,-11.5,99708.88,-26.36982,16.76724
148516,6042,2021,1,3,6,295,407,73.75,-11.75,99731.94,-24.29719,19.20391
148517,6043,2021,1,2,12,552,421,138.0,-15.25,100080.5,7.173802,13.87538
148518,6043,2021,1,2,18,553,421,138.25,-15.25,99673.5,-29.22791,15.6137
148519,6043,2021,1,3,0,557,425,139.25,-16.25,99559.12,-38.8316,16.52061
148520,6043,2021,1,3,6,560,427,140.0,-16.75,99109.44,-77.9924,17.81024
148521,6043,2021,1,3,12,564,428,141.0,-17.0,99199.69,-69.67778,17.03655
148522,6043,2021,1,3,18,567,430,141.75,-17.5,99070.56,-79.84319,17.29311
148523,6043,2021,1,4,0,567,430,141.75,-17.5,99756.56,-20.77759,13.68387
148524,6043,2021,1,4,6,570,431,142.5,-17.75,99643.31,-31.24442,10.13004
148525,6043,2021,1,4,12,572,432,143.0,-18.0,100039.8,3.195878,8.657775
148526,6043,2021,1,5,12,585,430,146.25,-17.5,100343.4,30.85699,13.00084
148527,6043,2021,1,5,18,585,434,146.25,-18.5,100038.1,2.4648,14.26856
148528,6043,2021,1,6,0,587,435,146.75,-18.75,100379.4,32.83718,12.13754
148529,6044,2021,1,13,12,392,407,98.0,-11.75,100221.0,19.174,13.15249
148530,6044,2021,1,13,18,390,410,97.5,-12.5,100331.4,29.35991,15.71826
148531,6044,2021,1,14,0,387,410,96.75,-12.5,100072.9,7.641701,14.98928
148532,6044,2021,1,14,6,389,414,97.25,-13.5,100119.8,10.33549,15.45463
148533,6044,2021,1,14,12,386,417,96.5,-14.25,100016.6,1.417036,16.46436
148534,6044,2021,1,14,18,382,417,95.5,-14.25,100072.1,6.182979,16.04424
148535,6044,2021,1,15,0,382,419,95.5,-14.75,100072.8,6.417688,14.94727
148536,6044,2021,1,15,6,379,420,94.75,-15.0,100051.4,4.575484,15.30616
148537,6044,2021,1,15,12,379,422,94.75,-15.5,100032.4,2.814486,14.85263
148538,6044,2021,1,15,18,376,424,94.0,-16.0,100106.3,9.013119,15.75079
148539,6044,2021,1,16,0,375,425,93.75,-16.25,100024.8,2.029702,15.10195
148540,6044,2021,1,16,6,372,427,93.0,-16.75,99980.88,-1.810548,13.85425
148541,6044,2021,1,16,12,369,429,92.25,-17.25,99874.19,-10.74368,14.54026
148542,6044,2021,1,16,18,365,430,91.25,-17.5,100038.4,3.136821,14.93644
148543,6044,2021,1,17,0,362,431,90.5,-17.75,100078.0,6.719168,14.98538
148544,6044,2021,1,17,6,359,433,89.75,-18.25,100209.8,18.46228,14.98376
148545,6044,2021,1,17,12,355,433,88.75,-18.25,100174.4,15.01077,12.80788
148546,6044,2021,1,17,18,353,434,88.25,-18.5,100355.1,31.37045,13.32637
148547,6044,2021,1,18,0,351,437,87.75,-19.25,100279.4,25.05694,12.93482
148548,6044,2021,1,18,6,347,437,86.75,-19.25,100352.2,31.04334,13.63506
148549,6044,2021,1,18,18,341,437,85.25,-19.25,100497.2,43.97052,11.71733
148550,6045,2021,1,15,12,274,410,68.5,-12.5,100112.9,9.669735,12.22581
148551,6045,2021,1,15,18,270,410,67.5,-12.5,100225.6,20.4173,15.6022
148552,6045,2021,1,16,0,268,410,67.0,-12.5,99829.31,-14.70067,15.17751
148553,6045,2021,1,16,6,264,410,66.0,-12.5,99873.38,-11.21422,15.50609
148554,6045,2021,1,16,12,261,412,65.25,-13.0,99577.19,-36.64837,16.89509
148555,6045,2021,1,16,18,256,411,64.0,-12.75,99761.19,-21.28978,17.18063
148556,6045,2021,1,17,0,252,411,63.0,-12.75,99423.0,-49.71559,18.31032
148557,6045,2021,1,17,6,248,411,62.0,-12.75,99282.0,-63.50764,18.70783
148558,6045,2021,1,17,12,243,414,60.75,-13.5,99205.88,-69.27822,19.85364
148559,6045,2021,1,17,18,236,413,59.0,-13.25,99526.31,-42.17694,18.67834
148560,6045,2021,1,18,0,230,415,57.5,-13.75,99273.12,-64.25243,19.30042
148561,6045,2021,1,18,6,224,415,56.0,-13.75,98901.94,-97.21864,24.17789
148562,6045,2021,1,18,12,218,418,54.5,-14.5,99097.0,-78.78062,21.40885
148563,6045,2021,1,18,18,214,418,53.5,-14.5,99131.5,-75.76698,21.31608
148564,6045,2021,1,19,0,209,419,52.25,-14.75,99199.5,-69.74025,19.68758
148565,6045,2021,1,19,6,207,419,51.75,-14.75,99158.25,-68.79128,21.11386
148566,6045,2021,1,19,12,203,421,50.75,-15.25,99422.25,-53.24518,18.36161
148567,6045,2021,1,19,18,200,422,50.0,-15.5,99760.56,-23.0256,17.12443
148568,6045,2021,1,20,0,194,423,48.5,-15.75,100093.3,9.33859,11.34349
148569,6045,2021,1,20,6,191,422,47.75,-15.5,99928.62,-8.212234,16.61764
148570,6045,2021,1,20,12,187,424,46.75,-16.0,99609.5,-36.35241,15.99465
148571,6045,2021,1,20,18,180,426,45.0,-16.5,99053.5,-80.72163,19.4304
148572,6045,2021,1,21,0,174,425,43.5,-16.25,98928.12,-100.5366,23.31565
148573,6045,2021,1,21,6,173,426,43.25,-16.5,98702.62,-116.5051,25.72926
148574,6045,2021,1,21,12,169,430,42.25,-17.5,98608.31,-124.6245,25.8454
148575,6045,2021,1,21,18,162,432,40.5,-18.0,98603.69,-122.5396,25.62106
148576,6045,2021,1,22,0,158,433,39.5,-18.25,98258.88,-155.6427,26.734
148577,6045,2021,1,22,6,153,435,38.25,-18.75,98045.44,-170.6977,30.47446
148578,6045,2021,1,22,12,148,437,37.0,-19.25,97880.81,-187.74,28.43791
148579,6045,2021,1,22,18,144,438,36.0,-19.5,98000.25,-172.4701,26.89505
148580,6045,2021,1,23,0,140,440,35.0,-20.0,98137.62,-168.886,27.15084
148581,6045,2021,1,23,6,136,442,34.0,-20.5,98838.19,-102.0041,22.17876
148582,6045,2021,1,23,12,132,444,33.0,-21.0,99255.81,-65.86722,13.8293
148583,6045,2021,1,23,18,129,445,32.25,-21.25,99629.0,-31.93777,10.99319
148584,6045,2021,1,24,0,125,447,31.25,-21.75,99732.06,-23.75344,11.508
148585,6045,2021,1,24,6,122,449,30.5,-22.25,100004.1,0.221618,10.36757
148586,6045,2021,1,24,12,117,453,29.25,-23.25,100066.8,5.208457,8.924049
148587,6045,2021,1,25,0,108,454,27.0,-23.5,100219.9,19.39982,8.695775
148588,6045,2021,1,25,6,105,455,26.25,-23.75,100426.9,35.83616,9.74541
148589,6046,2021,1,18,18,517,403,129.25,-10.75,100280.0,24.76818,10.43594
148590,6046,2021,1,19,0,511,402,127.75,-10.5,100515.8,45.72866,9.376105
148591,6046,2021,1,20,0,490,408,122.5,-12.0,100459.3,39.40994,12.63428
148592,6046,2021,1,20,18,480,421,120.0,-15.25,100167.8,13.72282,13.89083
148593,6046,2021,1,21,0,480,420,120.0,-15.0,100134.9,11.18617,12.86891
148594,6046,2021,1,21,6,480,422,120.0,-15.5,99874.62,-11.4592,13.90179
148595,6046,2021,1,21,12,480,428,120.0,-17.0,99961.81,-3.345199,12.83662
148596,6046,2021,1,21,18,480,433,120.0,-18.25,99549.44,-40.59513,17.31722
148597,6046,2021,1,22,0,482,434,120.5,-18.5,99859.12,-12.61269,13.98644
148598,6046,2021,1,22,6,483,439,120.75,-19.75,99476.94,-46.27109,15.04576
148599,6046,2021,1,22,12,485,439,121.25,-19.75,99783.81,-18.81799,13.78497
148600,6046,2021,1,22,18,487,440,121.75,-20.0,99756.25,-21.19591,13.52944
148601,6046,2021,1,23,0,492,447,123.0,-21.75,100103.9,8.840753,9.93093
148602,6046,2021,1,23,18,505,466,126.25,-26.5,99830.0,-14.68497,7.643451
148603,6047,2021,1,19,6,430,412,107.5,-13.0,100525.5,45.79842,10.63373
148604,6047,2021,1,19,12,425,412,106.25,-13.0,100457.2,40.3328,12.2261
148605,6047,2021,1,19,18,419,412,104.75,-13.0,100393.3,34.4795,13.01831
148606,6047,2021,1,20,0,411,411,102.75,-12.75,100390.8,34.42778,14.29465
148607,6047,2021,1,20,6,403,411,100.75,-12.75,100182.1,16.30357,14.82761
148608,6047,2021,1,20,12,400,411,100.0,-12.75,100042.2,3.453905,16.34524
148609,6047,2021,1,20,18,394,409,98.5,-12.25,99895.25,-9.480545,16.48091
148610,6047,2021,1,21,0,390,410,97.5,-12.5,99731.38,-23.34492,16.45043
148611,6047,2021,1,21,6,389,411,97.25,-12.75,99673.62,-28.81394,17.62539
148612,6047,2021,1,21,12,388,411,97.0,-12.75,99748.81,-21.71931,17.80597
148613,6047,2021,1,21,18,388,411,97.0,-12.75,99717.19,-24.29799,18.79787
148614,6047,2021,1,22,0,389,412,97.25,-13.0,99604.88,-34.96233,17.99689
148615,6047,2021,1,22,6,388,412,97.0,-13.0,99491.19,-44.60188,18.32219
148616,6047,2021,1,22,12,390,413,97.5,-13.25,99406.56,-52.61004,16.56549
148617,6047,2021,1,22,18,391,414,97.75,-13.5,99339.25,-58.8743,17.44923
148618,6047,2021,1,23,0,390,417,97.5,-14.25,99388.38,-53.87586,15.93457
148619,6047,2021,1,23,6,389,419,97.25,-14.75,99389.19,-52.81963,15.83622
148620,6047,2021,1,23,12,390,419,97.5,-14.75,99442.06,-48.13022,16.40046
148621,6047,2021,1,23,18,389,421,97.25,-15.25,99426.75,-51.06366,16.28868
148622,6047,2021,1,24,0,390,423,97.5,-15.75,99491.06,-45.84824,15.96269
148623,6047,2021,1,24,6,388,426,97.0,-16.5,99676.31,-28.09133,14.55745
148624,6047,2021,1,24,12,387,427,96.75,-16.75,99701.5,-25.46177,14.27382
148625,6047,2021,1,24,18,385,428,96.25,-17.0,99852.5,-12.59683,13.84241
148626,6047,2021,1,25,0,384,428,96.0,-17.0,99946.44,-4.759199,13.98199
148627,6047,2021,1,25,6,383,429,95.75,-17.25,99909.94,-7.67811,13.72779
148628,6047,2021,1,25,12,383,431,95.75,-17.75,99893.19,-9.739742,13.5068
148629,6047,2021,1,25,18,382,433,95.5,-18.25,100014.0,0.8672591,14.47606
148630,6047,2021,1,26,0,379,435,94.75,-18.75,99923.38,-6.940462,15.43065
148631,6047,2021,1,26,6,378,435,94.5,-18.75,99982.44,-1.426717,16.52458
148632,6047,2021,1,26,12,375,437,93.75,-19.25,99911.0,-7.580753,16.41542
148633,6047,2021,1,26,18,371,436,92.75,-19.0,100010.2,0.7338653,16.40517
148634,6047,2021,1,27,0,368,437,92.0,-19.25,100014.4,1.445034,17.0872
148635,6047,2021,1,27,6,364,438,91.0,-19.5,100222.0,19.51214,17.47863
148636,6047,2021,1,28,0,351,435,87.75,-18.75,100521.4,46.0873,17.03785
148637,6047,2021,1,28,6,344,434,86.0,-18.5,100682.8,60.19139,15.90735
148638,6048,2021,1,25,0,657,432,164.25,-18.0,100357.4,31.7724,12.90086
148639,6048,2021,1,25,12,649,429,162.25,-17.25,100185.9,16.59818,12.72838
148640,6048,2021,1,25,18,650,431,162.5,-17.75,99842.25,-13.72244,12.46716
148641,6048,2021,1,26,0,649,430,162.25,-17.5,100026.1,2.284818,11.40557
148642,6048,2021,1,26,6,648,429,162.0,-17.25,99796.19,-17.60918,11.37582
148643,6048,2021,1,26,18,679,423,169.75,-15.75,99573.94,-37.41598,14.82028
148644,6048,2021,1,27,0,681,425,170.25,-16.25,99827.94,-15.24712,12.76252
148645,6048,2021,1,27,6,681,425,170.25,-16.25,99586.5,-35.99245,13.84994
148646,6048,2021,1,27,12,681,425,170.25,-16.25,99846.12,-13.3688,12.15006
148647,6048,2021,1,27,18,679,426,169.75,-16.5,99550.5,-39.06762,13.73591
148648,6048,2021,1,28,0,680,424,170.0,-16.0,99653.44,-30.53094,13.79155
148649,6048,2021,1,28,6,682,426,170.5,-16.5,99534.06,-40.64959,13.93464
148650,6048,2021,1,28,12,682,423,170.5,-15.75,99701.81,-26.08141,13.82605
148651,6048,2021,1,28,18,685,422,171.25,-15.5,99452.94,-47.5895,15.16554
148652,6048,2021,1,29,0,689,423,172.25,-15.75,99533.75,-40.86008,17.36977
148653,6048,2021,1,29,6,694,424,173.5,-16.0,99318.75,-59.42848,17.89412
148654,6048,2021,1,29,12,698,425,174.5,-16.25,99487.25,-44.62271,17.60538
148655,6048,2021,1,29,18,701,425,175.25,-16.25,99304.62,-60.42174,18.92915
148656,6048,2021,1,30,0,707,424,176.75,-16.0,99178.0,-72.55018,21.75592
148657,6048,2021,1,30,6,707,427,176.75,-16.75,98850.88,-100.7398,20.2677
148658,6048,2021,1,30,12,711,428,177.75,-17.0,98481.56,-130.2551,24.27915
148659,6048,2021,1,30,18,712,429,178.0,-17.25,98324.38,-145.0706,23.31179
148660,6048,2021,1,31,0,714,433,178.5,-18.25,98332.94,-146.9575,24.68951
148661,6048,2021,1,31,6,715,437,178.75,-19.25,97826.25,-190.7924,25.28943
148662,6048,2021,1,31,12,714,439,178.5,-19.75,98107.31,-166.9822,25.62243
148663,6048,2021,1,31,18,714,442,178.5,-20.5,97958.69,-181.2134,25.97821
148664,6048,2021,2,1,0,715,445,178.75,-21.25,98289.81,-151.2635,25.40007
148665,6048,2021,2,1,6,716,446,179.0,-21.5,98258.75,-150.8784,22.36676
148666,6048,2021,2,1,12,719,447,179.75,-21.75,98690.31,-114.444,19.6796
148667,6048,2021,2,1,18,723,449,180.75,-22.25,98867.44,-98.58002,18.78999
148668,6048,2021,2,2,0,729,454,182.25,-23.5,99058.69,-82.25304,19.35494
148669,6048,2021,2,2,6,734,460,183.5,-25.0,98869.44,-99.21874,21.25685
148670,6048,2021,2,2,12,739,464,184.75,-26.0,98782.06,-105.3365,21.72324
148671,6048,2021,2,2,18,745,470,186.25,-27.5,98809.06,-104.2097,21.44293
148672,6048,2021,2,3,0,749,476,187.25,-29.0,98980.12,-89.19828,20.56834
148673,6048,2021,2,3,6,754,478,188.5,-29.5,99125.5,-76.20572,21.09056
148674,6048,2021,2,3,12,762,483,190.5,-30.75,99347.06,-56.43118,19.78945
148675,6048,2021,2,3,18,768,491,192.0,-32.75,98991.81,-86.53876,19.86473
148676,6048,2021,2,4,0,773,494,193.25,-33.5,98783.0,-105.9954,21.64419
148677,6048,2021,2,4,6,779,500,194.75,-35.0,98843.94,-99.87093,18.85297
148678,6048,2021,2,4,12,784,505,196.0,-36.25,98932.94,-92.00647,20.28211
148679,6048,2021,2,4,18,789,511,197.25,-37.75,99025.19,-84.16869,18.74828
148680,6048,2021,2,5,0,796,519,199.0,-39.75,99124.62,-74.96272,17.30916
148681,6049,2021,1,27,18,511,421,127.75,-15.25,99946.0,-4.676699,11.58733
148682,6049,2021,1,28,12,506,423,126.5,-15.75,99969.31,-2.992726,10.71607
148683,6049,2021,1,28,18,509,424,127.25,-16.0,99694.19,-27.15117,11.84868
148684,6049,2021,1,29,0,505,425,126.25,-16.25,99731.25,-23.7347,13.37982
148685,6049,2021,1,29,6,504,425,126.0,-16.25,99609.75,-33.61299,13.89333
148686,6049,2021,1,29,12,505,426,126.25,-16.5,99812.25,-16.1696,12.05911
148687,6049,2021,1,29,18,501,428,125.25,-17.0,99704.12,-25.27903,12.39017
148688,6049,2021,1,30,0,502,431,125.5,-17.75,99784.0,-19.1353,10.26672
148689,6049,2021,1,30,6,500,431,125.0,-17.75,99533.38,-40.97936,9.961533
148690,6049,2021,1,30,12,498,434,124.5,-18.5,99740.31,-22.68631,9.61024
148691,6049,2021,1,30,18,495,437,123.75,-19.25,99492.38,-43.50332,9.825581
148692,6049,2021,1,31,0,492,438,123.0,-19.5,99609.44,-33.83311,10.80684
148693,6049,2021,1,31,6,490,442,122.5,-20.5,99443.5,-48.59055,10.43294
148694,6049,2021,1,31,12,486,443,121.5,-20.75,99675.81,-27.96587,11.57223
148695,6049,2021,1,31,18,480,443,120.0,-20.75,99551.19,-39.07524,13.24198
148696,6049,2021,2,1,0,478,442,119.5,-20.5,99591.56,-35.46325,14.14248
148697,6049,2021,2,1,6,477,442,119.25,-20.5,99470.5,-45.98544,14.02846
148698,6049,2021,2,1,12,472,443,118.0,-20.75,99586.06,-35.83797,12.60288
148699,6049,2021,2,1,18,468,443,117.0,-20.75,99522.19,-41.41896,12.96809
148700,6049,2021,2,2,0,463,446,115.75,-21.5,99723.94,-24.02164,10.45683
148701,6049,2021,2,2,6,463,452,115.75,-23.0,99542.69,-39.71314,12.75077
148702,6049,2021,2,2,12,459,455,114.75,-23.75,99541.06,-40.12248,10.73106
148703,6049,2021,2,2,18,457,455,114.25,-23.75,99398.81,-51.89061,13.4372
148704,6049,2021,2,3,0,457,455,114.25,-23.75,99451.88,-47.12387,13.51609
148705,6049,2021,2,3,6,457,455,114.25,-23.75,99414.5,-50.64507,15.2188
148706,6049,2021,2,3,12,458,454,114.5,-23.5,99624.31,-32.88377,13.84414
148707,6049,2021,2,3,18,456,456,114.0,-24.0,99477.06,-45.03775,14.89861
148708,6049,2021,2,4,0,456,456,114.0,-24.0,99475.5,-45.19008,15.41711
148709,6049,2021,2,4,6,454,456,113.5,-24.0,99356.19,-55.93617,15.56062
148710,6049,2021,2,4,12,453,457,113.25,-24.25,99384.94,-53.69098,17.39716
148711,6049,2021,2,4,18,451,457,112.75,-24.25,99282.94,-62.36695,16.57718
